Country_Code,Year,GDP_Per_Capita
SWZ,2014,9084.494
SWZ,2015,9186.653
SWZ,2016,9402.509
SWZ,2017,9660.552
SWZ,2021,9990.435
ETH,2012,1576.7688
FJI,1990,7820.7173
FJI,1991,7547.678
FJI,1992,7950.0664
FJI,1993,8067.8047
FJI,1994,8432.299
FJI,1995,8600.093
FJI,1996,8956.351
FJI,1997,8669.252
FJI,2003,9361.464
FJI,2004,9766.527
FJI,2005,9745.581
FJI,2006,9837.086
FJI,2007,9672.29
FJI,2008,9711.966
FJI,2009,9536.817
FJI,2010,9784.304
FJI,2011,10020.695
FJI,2012,10140.693
FJI,2013,10604.156
FJI,2014,11183.313
FJI,2020,10812.035
FJI,2021,10322.428
FJI,2022,12118.318
FJI,2023,13194.805
FIN,1990,38807.117
FIN,1991,36326.082
FIN,1992,34926.383
FIN,1993,34486.754
FIN,1994,35699.72
FIN,1995,37069.63
FIN,1996,38301.51
FIN,1997,40630.92
FIN,1998,42733.445
FIN,1999,44505.71
FIN,2000,46968.84
FIN,2001,48099.3
FIN,2002,48792.49
FIN,2003,49655.547
FIN,2004,51494.707
FIN,2005,52744.047
FIN,2006,54653.98
FIN,2007,57313.293
FIN,2008,57494.586
FIN,2009,52599.15
FIN,2010,54017.945
FIN,2011,55053.39
FIN,2012,53957.668
FIN,2013,53183.43
FIN,2014,52710.734
FIN,2015,52782.49
FIN,2016,53984.633
FIN,2017,55637.227
FIN,2018,56226.336
FIN,2019,56922.49
FIN,2020,55424.86
FIN,2021,56790.375
FIN,2022,57068.305
FIN,2023,56250.88
FRA,1990,38655.887
FRA,1991,38937.953
FRA,1992,39331.902
FRA,1993,39020.613
FRA,1994,39801.39
FRA,1995,40570.72
FRA,1996,40990.74
FRA,1997,41876.934
FRA,1998,43162.543
FRA,1999,44400.137
FRA,2000,45922.48
FRA,2001,46454.87
FRA,2002,46610.78
FRA,2003,46730.977
FRA,2004,47720.44
FRA,2005,48257.465
FRA,2006,49223.246
FRA,2007,50157.785
FRA,2008,50068.297
FRA,2009,48404.965
FRA,2010,49130.42
FRA,2011,50085.684
FRA,2012,49935.625
FRA,2013,50066.53
FRA,2014,50326.566
FRA,2015,50682.895
FRA,2016,50984.074
FRA,2017,51895.566
FRA,2018,52560.953
FRA,2019,53448.555
FRA,2020,49311.332
FRA,2021,52517.336
FRA,2022,53673.812
FRA,2023,54296.723
FRA,2024,54799.348
GEO,1990,12917.095
GEO,1991,10120.163
GEO,1992,5533.211
GEO,1993,3882.0203
GEO,1994,3532.32
GEO,1995,3762.8115
GEO,1996,4339.005
GEO,1997,4951.813
GEO,1998,5233.2886
GEO,1999,5495.245
GEO,2000,5706.2725
GEO,2001,6074.0864
GEO,2002,6464.325
GEO,2004,7693.915
GEO,2005,8485.587
GEO,2006,9337.989
GEO,2007,10567.274
GEO,2008,10856.104
GEO,2009,10553.09
GEO,2010,11294.368
GEO,2016,15442.956
GEO,2017,16237.624
GEO,2018,17228.68
GEO,2019,18186.88
DEU,1990,42287.652
DEU,1991,44125.145
DEU,1992,44672.69
DEU,1993,43948.15
DEU,1994,44933.293
DEU,1995,45475.688
DEU,1996,45814.85
DEU,1997,46596.18
DEU,1998,47565.453
DEU,1999,48547.004
DEU,2000,49875.875
DEU,2001,50606.71
DEU,2002,50406.38
DEU,2003,50111.574
DEU,2004,50704.92
DEU,2005,51182.96
DEU,2006,53222.04
DEU,2007,54832.96
DEU,2008,55425.11
DEU,2009,52484.855
DEU,2010,54738.707
DEU,2011,57858.42
DEU,2012,58017.586
DEU,2013,58089.17
DEU,2014,59108.7
DEU,2015,59573.707
DEU,2016,60407.973
DEU,2017,61866.49
DEU,2018,62381.348
DEU,2019,62849.375
DEU,2020,60203.29
DEU,2021,62530.766
DEU,2022,63676.086
DEU,2023,63039.37
GHA,2001,3369.507
GHA,2002,3425.6182
GHA,2003,3507.751
GHA,2004,3607.3652
GHA,2005,3721.3079
GHA,2006,3857.8616
GHA,2007,3923.1257
GHA,2008,4174.7812
GHA,2009,4269.16
GHA,2010,4495.689
GHA,2011,5005.367
GHA,2012,5339.7134
GHA,2013,5593.775
GHA,2014,5619.0723
GHA,2015,5607.366
GHA,2016,5666.078
GHA,2017,5993.631
GHA,2018,6234.512
GHA,2019,6508.2466
GHA,2020,6412.6855
GHA,2021,6607.503
GHA,2022,6728.454
GRC,1990,26916.312
GRC,1991,27419.604
GRC,1992,27401.424
GRC,1993,26804.854
GRC,1994,27204.396
GRC,1995,27646.148
GRC,1996,27905.107
GRC,1997,28768.24
GRC,1998,29592.525
GRC,1999,30263.055
GRC,2001,32675.93
GRC,2002,34081.027
GRC,2004,37811.492
GRC,2005,38146.965
GRC,2006,40483.156
GRC,2007,41796.234
GRC,2008,41709.387
GRC,2009,39886.215
GRC,2010,37566.75
GRC,2011,33906.492
GRC,2012,31250.227
GRC,2013,30762.443
GRC,2014,31213.377
GRC,2015,31347.977
GRC,2016,31468.62
GRC,2017,31995.41
GRC,2018,32722.33
GRC,2019,33502.75
GRC,2020,30487.113
GRC,2021,33531.156
GRC,2022,35831.344
GRC,2023,36700.51
GRL,1992,36343.125
GRL,1993,34578.348
GRL,1994,36428.914
GRL,1995,37584.07
GRL,1996,38090.71
GRL,1997,38581.215
GRL,1998,41500.23
GRL,1999,42072.055
GRL,2000,44991.676
GRL,2001,45405.855
GRL,2002,44793.27
GRL,2003,46649.047
GRL,2004,49742.06
GRL,2005,52189.0
GRL,2006,55243.71
GRL,2007,56763.24
GRL,2008,60506.195
GRL,2009,61035.566
GRL,2010,61863.28
GRL,2011,61170.92
GRL,2012,62111.1
GRL,2013,61659.64
GRL,2014,64799.305
GRL,2015,63364.055
GRL,2016,66245.73
GRD,2000,11625.051
GRD,2001,11333.237
GRD,2002,11677.703
GRD,2003,12726.526
GRD,2004,12593.3545
GRD,2005,14211.843
GRD,2006,13594.355
GRD,2007,14376.282
GRD,2008,14463.56
GRD,2009,13463.58
GRD,2010,13354.908
GRD,2011,13397.85
GRD,2012,13161.3955
GRD,2013,13386.319
GRD,2014,14287.954
GRD,2015,15136.696
GRD,2016,15640.827
GRD,2017,16291.489
GRD,2018,16964.852
GRD,2019,17036.916
GRD,2020,14647.745
GRD,2021,15290.251
GRD,2022,16376.428
GRD,2023,17093.156
GTM,1992,7822.26
GTM,1993,7915.4067
GTM,1994,8018.28
GTM,1995,8195.346
GTM,1996,8222.065
GTM,1997,8364.161
GTM,1998,8559.986
GTM,1999,8668.427
GTM,2000,8770.404
GTM,2001,8771.155
GTM,2002,8901.536
GTM,2003,8926.153
GTM,2004,9003.857
GTM,2005,9099.724
GTM,2006,9386.001
GTM,2007,9772.806
GTM,2008,9889.572
GTM,2009,9740.709
GTM,2010,9825.018
GTM,2011,10032.089
GTM,2012,10126.828
GTM,2013,10297.84
GTM,2014,10553.564
GTM,2017,11005.459
GTM,2018,11192.372
GTM,2019,11466.377
GTM,2020,11097.15
GTM,2021,11825.142
GTM,2022,12147.931
GTM,2023,12384.948
GNB,2016,2293.2358
GNB,2017,2342.4153
GUY,1990,5074.431
GUY,1991,5396.4634
GUY,1992,5799.2183
GUY,1993,6247.866
GUY,1994,6755.3286
GUY,1995,7071.213
GUY,1996,7612.304
GUY,1997,8064.5674
GUY,1998,7915.2295
GUY,1999,8139.97
GUY,2000,8025.2935
GUY,2001,8212.043
GUY,2002,8314.027
GUY,2003,8267.429
GUY,2004,8404.2
GUY,2005,8256.525
GUY,2006,8702.331
GUY,2007,9354.08
GUY,2008,9546.709
GUY,2009,9924.526
GUY,2010,10374.395
GUY,2011,10958.86
GUY,2012,11534.999
GUY,2013,11896.907
GUY,2014,12030.053
GUY,2015,12040.083
GUY,2016,12420.473
GUY,2017,12801.641
GUY,2018,12980.357
GUY,2019,13402.422
GUY,2020,19234.13
GUY,2021,22865.928
GUY,2022,37068.2
GUY,2023,49312.36
HTI,2007,3268.8188
HTI,2008,3300.2585
HTI,2009,3437.3806
HTI,2010,3205.4983
HTI,2011,3330.9983
HTI,2012,3296.2478
HTI,2013,3387.4717
HTI,2014,3434.636
HTI,2015,3433.0752
HTI,2016,3446.7527
HTI,2018,3496.8787
HTI,2020,3239.8354
HTI,2021,3145.0068
HTI,2022,3057.4285
HTI,2023,2965.9463
HND,1990,1172.0798
HND,1991,1436.0507
HND,1992,1521.9473
HND,1993,1681.0824
HND,1994,2108.2742
HND,1995,2555.0261
HND,1999,4293.827
HND,2000,4579.6895
HND,2001,4578.9478
HND,2002,4627.023
HND,2003,4714.867
HND,2004,4885.343
HND,2005,5056.6753
HND,2006,5263.1504
HND,2007,5461.9014
HND,2008,5566.7065
HND,2009,5313.756
HND,2010,5396.0723
HND,2011,5488.4336
HND,2012,5600.608
HND,2013,5644.134
HND,2014,5705.1626
HND,2015,5812.5347
HND,2016,5926.49
HND,2017,6099.6074
HND,2018,6219.28
HND,2019,6264.019
HND,2020,5603.264
HND,2021,6202.981
HND,2022,6352.587
HND,2023,6467.88
HKG,1990,31598.756
HKG,1991,33124.688
HKG,1992,34895.76
HKG,1993,36428.527
HKG,1994,37767.195
HKG,1995,37905.652
HKG,1996,37804.07
HKG,1997,39402.594
HKG,1998,36776.383
HKG,1999,37339.926
HKG,2000,39848.59
HKG,2001,39777.855
HKG,2002,40258.17
HKG,2003,41570.58
HKG,2004,44836.207
HKG,2005,47938.9
HKG,2006,50981.793
HKG,2007,53813.08
HKG,2008,54630.375
HKG,2009,53172.3
HKG,2010,56355.41
HKG,2011,58672.83
HKG,2012,59015.332
HKG,2013,60601.61
HKG,2014,61839.812
HKG,2015,62779.75
HKG,2016,63749.41
HKG,2017,65662.836
HKG,2018,66993.97
HKG,2019,65388.332
HKG,2020,61328.527
HKG,2021,65884.94
HKG,2022,64036.645
HKG,2023,64434.56
HUN,1990,21297.0
HUN,1991,18765.416
HUN,1992,18197.531
HUN,1993,18113.336
HUN,1994,18672.707
HUN,1995,18977.244
HUN,1996,19029.113
HUN,1997,19635.295
HUN,1998,20438.383
HUN,1999,21128.889
HUN,2000,22117.92
HUN,2001,23069.21
HUN,2002,24229.295
HUN,2003,25255.871
HUN,2004,26568.12
HUN,2005,27765.79
HUN,2006,28903.047
HUN,2007,29044.066
HUN,2008,29384.008
HUN,2009,27445.959
HUN,2010,27801.834
HUN,2011,28415.117
HUN,2012,28179.656
HUN,2013,28891.021
HUN,2014,30264.95
HUN,2015,31485.568
HUN,2016,32378.967
HUN,2017,33828.715
HUN,2018,35798.043
HUN,2019,37662.676
HUN,2020,36119.52
HUN,2021,38887.19
HUN,2022,40610.973
HUN,2023,40333.254
ISL,1994,41042.01
ISL,1995,40867.562
ISL,1996,42475.695
ISL,1997,43873.668
ISL,1998,46449.344
ISL,1999,47679.87
ISL,2000,49338.473
ISL,2001,50556.992
ISL,2002,50379.46
ISL,2005,57512.42
ISL,2006,59364.29
ISL,2007,62940.746
ISL,2008,62831.17
ISL,2009,57406.47
ISL,2010,56211.836
ISL,2011,56813.742
ISL,2012,57173.043
ISL,2013,58671.93
ISL,2014,59133.27
ISL,2015,60725.727
ISL,2016,63612.555
ISL,2017,64303.38
ISL,2018,65521.93
ISL,2019,64826.434
ISL,2020,59543.812
ISL,2021,61610.215
ISL,2022,65380.316
ISL,2023,68118.4
IND,1990,2203.147
IND,1991,2178.686
IND,1992,2249.698
IND,1993,2307.6072
IND,1994,2411.4626
IND,1995,2542.422
IND,1996,2680.2788
IND,1997,2734.521
IND,1998,2847.9624
IND,1999,3041.4827
IND,2000,3099.503
IND,2001,3188.8103
IND,2002,3250.6956
IND,2003,3445.926
IND,2004,3656.1262
IND,2005,3881.966
IND,2006,4129.7783
IND,2007,4379.696
IND,2008,4450.39
IND,2009,4731.362
IND,2010,5059.2827
IND,2011,5249.5493
IND,2012,5460.4375
IND,2013,5732.2417
IND,2014,6079.8438
IND,2015,6488.146
IND,2016,6940.626
IND,2017,7326.607
IND,2018,7714.34
IND,2019,7930.0913
IND,2020,7399.531
IND,2021,8050.0186
IND,2022,8594.392
IDN,1998,5897.6855
IDN,1999,5855.658
IDN,2000,6056.382
IDN,2003,6599.092
IDN,2004,6843.5464
IDN,2022,13334.266
IRN,2009,15055.149
IRN,2013,14734.74
IRN,2014,15262.852
IRQ,1990,10735.094
IRQ,1991,3819.1619
IRQ,1992,4916.264
IRQ,1993,6105.0415
IRQ,1994,6044.871
IRQ,2008,11511.938
IRQ,2009,11470.518
IRQ,2010,11816.841
IRQ,2011,12267.585
IRQ,2012,13357.015
IRQ,2013,13712.932
IRL,1990,29555.633
IRL,1991,29953.244
IRL,1992,30744.191
IRL,1993,31414.596
IRL,1994,33092.062
IRL,1995,36094.76
IRL,1996,38452.945
IRL,1997,42265.164
IRL,1998,45493.168
IRL,1999,49719.887
IRL,2000,53675.004
IRL,2001,55630.1
IRL,2002,57927.49
IRL,2003,58709.156
IRL,2004,61558.58
IRL,2005,63689.086
IRL,2006,65087.18
IRL,2007,66590.195
IRL,2008,62320.668
IRL,2009,58547.266
IRL,2010,59209.1
IRL,2011,59899.918
IRL,2012,59405.047
IRL,2013,60388.94
IRL,2014,65575.805
IRL,2015,80954.664
IRL,2016,80899.02
IRL,2017,87882.71
IRL,2018,93276.016
IRL,2019,96371.29
IRL,2020,101968.555
IRL,2021,116903.61
IRL,2022,123219.08
IRL,2023,117862.125
ISR,1990,25335.271
ISR,1991,25698.93
ISR,1992,26752.4
ISR,1993,27123.107
ISR,1994,28393.0
ISR,1995,29470.816
ISR,1996,30386.197
ISR,1997,30707.006
ISR,1998,31246.857
ISR,1999,31465.613
ISR,2000,33275.062
ISR,2001,32590.229
ISR,2002,31897.584
ISR,2003,31780.78
ISR,2004,32675.209
ISR,2005,33512.89
ISR,2006,34770.027
ISR,2007,36317.85
ISR,2008,36827.926
ISR,2009,36403.164
ISR,2010,37722.41
ISR,2011,39075.375
ISR,2012,39299.35
ISR,2013,40148.777
ISR,2014,40872.582
ISR,2015,40967.37
ISR,2016,41963.676
ISR,2017,42947.06
ISR,2018,43814.297
ISR,2019,44580.81
ISR,2020,42915.94
ISR,2021,46162.082
ISR,2022,48098.188
ITA,1990,42656.746
ITA,1991,43283.02
ITA,1992,43614.484
ITA,1993,43216.11
ITA,1994,44136.707
ITA,1995,45410.14
ITA,1996,46008.24
ITA,1997,46869.426
ITA,1998,47701.4
ITA,1999,48493.664
ITA,2000,50353.42
ITA,2001,51332.29
ITA,2002,51369.113
ITA,2005,51585.645
ITA,2006,52304.242
ITA,2007,52747.19
ITA,2008,51806.39
ITA,2009,48774.39
ITA,2010,49301.695
ITA,2011,49473.016
ITA,2012,47795.957
ITA,2013,46833.363
ITA,2014,46825.652
ITA,2015,47311.824
ITA,2016,47987.84
ITA,2017,48849.22
ITA,2018,49133.145
ITA,2019,49690.63
ITA,2020,45505.07
ITA,2021,49825.395
ITA,2022,52333.33
ITA,2023,52870.324
JAM,1990,8879.653
JAM,1991,9227.876
JAM,1992,9315.858
JAM,1993,10088.232
JAM,1994,10123.234
JAM,1995,10257.807
JAM,1996,10147.464
JAM,1997,9939.662
JAM,1998,9624.93
JAM,1999,9650.4375
JAM,2000,9667.925
JAM,2001,9736.0625
JAM,2002,9869.713
JAM,2003,10169.75
JAM,2004,10244.207
JAM,2005,10278.684
JAM,2006,10522.236
JAM,2007,10622.444
JAM,2008,10490.469
JAM,2009,9992.977
